Gene Name,Dextrose_exp_1,Dextrose_exp_2,Dextrose_sta_1,Dextrose_sta_2,Dextrose_nrp1_1,Dextrose_nrp1_2,Lipid_exp_1,Lipid_exp_2,Lipid_sta_1,Lipid_sta_2,Lipid_nrp1_1,Lipid_nrp1_2
IGR800_Rodriguez_Rv3402c-Rv3403c,3.83374386,3.037653037,2.46914454,2.601882616,24.32406729,41.22062342,2.43305252,1.808342946,0.169865637,1.170221231,3.306631453,4.553592007
Miotto_candidate_1561,0,0,0,0,0,0,0,0,0,0,0,0
Rv3403c,22.53341585,22.10673172,11.73140905,11.27287569,25.70430211,8.694927009,4.344866823,2.662685815,0.743082636,1.425887542,5.245152338,25.6631902
Rv3404c,38.23955578,35.43497671,12.72847763,13.39249878,39.49725464,31.09613668,6.559923731,4.326831511,1.225923915,2.602704808,15.52088936,30.97365279
Miotto_candidate_512,0,0,0.376250597,0.277534146,0,0,0,0,0,0,0,0
Rv3405c,31.58950849,38.80195485,20.54447702,18.81064765,98.39781993,64.41758378,14.37689447,10.58488872,1.783139806,3.203145238,63.88910072,74.01393993
Rv3406,6.4931878,6.130038562,42.70952718,46.63698786,562.4295525,345.2282915,4.208523278,3.714434159,3.893136756,4.723055057,489.087065,375.1878511
vapB47,3360.199819,3726.727753,382.4211064,389.4914201,1402.489103,873.7453106,2122.867521,2092.304455,169.1589957,195.910637,757.4286711,1394.977733
vapC47,1037.778606,1102.838043,216.2754342,210.8246609,529.7877695,455.7977957,514.7131486,516.4582198,85.97928989,92.93435759,294.629523,480.6516582
Miotto_candidate_1562,0,0,0,0,0,0,0,0,0,0,0,0
choD,65.70114406,75.75303924,19.53383926,20.98043102,63.05366333,33.46630511,83.24989653,68.93208778,14.27927508,16.1041844,15.24349373,20.43292869
Miotto_candidate_513,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_514,7.601953638,7.754236813,1.736541215,1.067439022,6.223527557,2.029322999,2.595256022,4.239338775,0.696884664,0.160030254,2.7131335,6.760888743
Miotto_candidate_515,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_516,0,0,0,0.316178141,0,0,0,0,0,0,0,0
IGR801_Rodriguez_Rv3409c-Rv3410c,39.00741326,36.01929038,9.205354402,6.183891888,30.71551498,9.22061324,17.80144058,15.77095762,3.958034254,5.544349132,4.532219011,9.902957375
guaB3,73.52087517,79.19441535,15.16009718,17.93638229,44.34092158,17.78626049,35.73998851,23.19515876,13.83501399,14.20864359,10.23027904,16.68266332
Miotto_candidate_517,0,0,0,0,0,0,0,0,0,0,0,0
guaB2,180.1618498,198.3224443,100.6292869,97.25739035,188.4732761,106.1469941,213.1831437,161.2944423,38.67552098,49.69392295,58.76629093,67.4373475
Rv3412,476.6901368,484.1324198,142.8653725,137.4097891,864.3262641,708.0559759,269.0920568,278.4131588,111.6104026,87.9687473,349.1484787,546.3424065
Miotto_candidate_1563,15.86785104,14.26172237,0.915204154,1.157285241,11.82727098,1.222294934,8.657533601,7.756025785,1.44812095,1.228958204,0.504668711,1.285956485
Rv3413c,120.3625184,132.8826946,6.584385441,6.855093399,55.60185361,22.64386247,79.75221755,52.10783255,7.446909515,8.63363219,7.365359472,19.1279776
sigD,156.5175428,157.1403111,9.591740561,9.655061126,89.7862487,32.6978241,118.9796951,74.47801719,9.416776707,13.24419396,8.036000217,21.63083456
Miotto_candidate_518,0,0,0,0,0,0,0,0,0,0,0,0
Rv3415c,8.519430801,10.64401451,7.525011932,7.240021193,10.12839455,6.260755558,3.639000291,2.635762803,1.221063128,1.809037651,2.593436434,6.938806868
whiB3,83.37462376,64.38382619,27.72565076,24.73556755,407.9962982,203.1096194,22.29904446,18.53990438,11.97965034,20.05660724,14.56353042,91.08026103
Miotto_candidate_1564,0,0,0,0,0,0,0,0,0,0,0,0
groEL1,100.9268569,86.5043581,64.77781105,63.04650677,225.9164348,329.6184252,14.61994226,12.782784,8.495798365,9.696944321,559.4330547,244.631491
groES,433.6305927,314.2851406,985.0315124,764.5928321,1563.618272,2140.142118,29.44716238,34.62196622,29.3312545,32.13280739,1741.680012,425.3969518
IGR802_Rodriguez_Rv3418c-Rv3419c,163.5224609,150.7798735,435.0164695,295.0380319,648.3517599,778.5065703,31.22015907,30.4476866,12.10923351,13.25478305,546.4088113,151.1766783
gcp,86.1129249,89.66016926,48.32366358,51.06628281,39.49467383,20.11088503,23.60554608,16.77303602,7.420912687,9.605989928,9.417556998,16.29111178
rimI,143.7051158,139.999506,103.149456,95.04235367,145.4410451,92.16827698,74.38101692,61.76636607,14.73450857,21.70674518,34.80098098,36.04688348
Rv3421c,82.22054443,90.68381394,51.06004559,60.52077149,28.14860618,11.57288446,31.0328963,21.4856488,13.1790094,14.89640107,8.719818349,18.72168646
Rv3422c,59.22264678,60.39357518,37.33563612,42.91104868,19.36391996,5.931867229,17.64466964,12.76693177,8.909402391,9.195584581,4.051285317,9.073824366
alr,66.36407465,64.6712288,48.599802,52.94862932,28.48519214,9.675256354,18.198519,15.03773275,8.465870757,10.33075499,6.193811023,14.52229506
Rv3424c,30.07851932,31.86606823,116.5133046,114.155987,65.91902215,35.6473226,2.316426862,2.254557439,0.718770298,2.42425996,9.670731561,74.89323777
PPE57,20.67766933,17.26866661,12.49917236,10.72504834,14.37485734,5.887329719,5.762348116,4.156707595,0.399232231,1.057827101,3.059375861,3.763420674
PPE58,20.57826461,19.00524933,6.636866747,7.396940107,15.94888311,5.491365455,7.284538361,5.712190593,0.536571282,1.205378092,2.217221192,4.526603622
Rv3427c,17.80966725,20.70104292,32.83234373,35.28648424,11.79046785,9.735918676,1.946442016,1.968264431,1.229503656,1.089729823,2.667534618,4.515731454
IGR803_Rodriguez_Rv3427c-Rv3428c,0.902057379,0.952989188,1.659929103,0.734649209,0.492327738,0.387958809,0,0.243138547,0,0,0,0
Rv3428c,0.920347269,0.525573924,90.21775254,102.3635064,2.708401497,1.315850558,0.227321695,0.100568256,0.052902193,0.273336346,0.681486946,1.586977727
IGR804_Rodriguez_Rv3428c-Rv3429,0.281375696,0.297262683,62.7544573,48.12289316,2.764262161,1.089132069,0.214287194,0,0,0,0,1.145858015
IGR805_Rodriguez_Rv3428c-Rv3429,0,0,0,0,0,0,0,0,0,0,0,0
PPE59,135.5874551,126.9516472,31.8446734,30.88536415,128.4892883,40.60346549,36.40607749,25.63142117,1.943490637,7.112853067,24.16677079,85.86288946
Miotto_candidate_1566,4.506011741,5.528240599,32.73915144,30.06839133,30.46365377,23.44300858,3.099547476,2.585795736,0.695563555,1.242320169,3.274367137,7.892481746
Miotto_candidate_1567,0,0,0,0.260188262,0.261549111,0.412206234,0,0,0,0,0,0
Rv3430c,14.57086155,13.66769889,13.55665809,12.53195421,13.74076565,13.08861032,9.511479543,6.711375882,2.04539241,2.863221705,4.219013085,5.722727314
Rv3430a,31.45635988,23.05500767,28.65293005,22.57633531,31.54684658,34.24482561,15.72126244,16.37444602,9.198877559,11.28213289,5.865156243,11.47571905
IGR806_Rodriguez_Rv3430c-Rv3431c,72.34257473,65.52975879,35.83660391,25.20209171,64.85479653,51.28363122,77.50854307,83.29730377,14.18644672,13.18204364,14.06735745,27.0706815
IGR807_Rodriguez_Rv3431c-Rv3432c,90.21278522,101.3816701,12.83073324,12.87931895,37.46691011,11.59330034,154.8333798,200.3385649,10.12823859,15.35915365,9.117549963,33.74536934
gadB,20.8236326,23.10051305,3.819637293,5.111203681,8.950539632,3.662465804,10.31909824,12.22971071,1.497470603,2.179674541,2.133256173,5.569107465
Rv3433c,28.62097386,34.88530183,7.072558683,7.746364447,12.3954414,5.036916685,23.25875017,17.7891241,3.772880641,4.582132076,4.884852422,10.6717093
Rv3434c,30.58404066,26.54755596,4.220962575,4.058062299,19.09528297,10.08692903,9.061587202,7.155220108,0.890724011,1.756970811,4.785870932,11.28284982
Rv3435c,61.05293147,66.73599374,7.406195954,6.982174824,43.43367127,25.87208813,13.85047161,9.542974705,2.269643315,3.328629278,11.66227415,22.81284925
IGR808_Rodriguez_Rv3435c-Rv3436c,43.56218687,48.6024486,2.996686168,5.636644818,28.44172984,7.178954593,18.91321534,9.656688501,2.886212589,3.645290913,6.857688552,17.03999032
glmS,60.06403181,60.58673236,11.48617821,11.29674987,69.6080526,33.30362561,22.04929516,13.83516688,2.583044819,4.004341022,23.71189305,77.40377838
Miotto_candidate_519,0,0,0,0,0,0,0,0,0,0,0,0
Rv3437,40.18599434,41.36812187,32.01679605,27.07267044,98.80305525,71.6772199,46.81254258,32.7548911,15.38405767,14.6412585,31.55184552,97.36149763
Rv3438,29.396584,31.01793279,7.391114923,6.044515914,28.80204869,21.64009384,9.586746443,6.501576672,1.702283392,2.443166508,9.635400843,22.19924333
Rv3439c,27.72091714,26.12439307,12.54168655,11.51055079,13.41277491,7.018075373,5.240420813,3.656429693,2.055809758,3.120589948,3.551012963,8.184233742
Rv3440c,50.62507918,54.72968036,17.90808128,15.77141155,53.75840183,29.67884887,18.56606231,14.62571877,5.906097524,9.18173581,11.25152422,17.21357858
mrsA,164.6887563,170.3070211,28.68387065,33.02594522,95.15960517,35.51767214,96.61982106,66.06003935,12.17887434,23.15769645,22.95624446,45.09451769
IGR809_Rodriguez_Rv3441c-Rv3442c,120.2821527,135.094754,28.45778128,32.13791166,88.90284299,23.84619779,30.58513448,20.68024022,5.152406545,10.06314022,12.04300645,41.29381156
rpsI,224.7111972,218.5689063,24.80283538,27.44301454,182.3685589,74.37068268,60.9543684,44.7055008,7.76017751,12.72872216,33.20963602,84.95473409
rplM,277.5492402,297.0879403,33.3286846,40.11118498,292.4825947,154.2765387,75.85863209,56.58228276,10.06339124,14.33784571,66.23776838,103.9883354
esxT,17.41000512,15.50573168,20.56339894,19.20756117,8.535305632,4.96279981,5.704424127,3.928733755,2.69094078,2.966105297,2.280169855,6.457899461
esxU,16.01010015,16.91405968,15.97290269,15.00255335,16.89705953,6.595299748,3.81943339,3.27548911,1.897367112,1.766371669,3.758036191,13.09208843
Rv3446c,1.666022023,2.58679699,6.633158666,8.099885438,1.260602134,0.716526392,0.865085341,0.816465246,0.174479271,0.169513528,0.430318342,1.010838531
eccC4,1.42151214,1.335879751,8.093798202,8.864489973,1.143458036,1.01302098,2.139984755,1.697449066,0.325175285,0.272452477,0.422665146,0.987251422
eccD4,2.05340127,2.28473049,6.512029557,6.244518279,3.576739975,5.77793354,0.798540314,0.653564728,0.313598099,0.413411489,0.957576529,2.59463932
mycP4,3.071478999,3.765979204,6.386358811,6.920094817,3.450612829,3.066235848,1.604960961,1.033338826,0.309930285,0.739087093,1.201170559,2.510752485
eccB4,13.19697816,14.83641625,41.14791556,48.71873284,9.133672554,4.536894094,6.661708132,5.037252538,2.642835215,3.73675739,4.017348667,8.95710101
cut3,31.71949293,33.67470034,8.669500439,8.231050709,66.12916222,46.24232979,10.12445885,7.543766336,11.16075362,11.88909174,18.6017433,52.21254294
cut4,27.38227627,26.54935518,6.513942047,7.299025771,27.17345474,12.72573255,11.49001014,7.975372791,2.226960947,2.694430088,6.498443364,23.07841051
Rv3453,4.672304314,4.628804628,4.476200044,4.471474855,9.153443684,4.996320734,1.038410086,0.661532859,0.367320595,0.3995539,1.317164396,4.343438087
truA,183.7810286,174.0274446,62.49859132,64.27561227,49.24043647,17.34794798,27.29563045,23.15965618,19.86039943,20.30204822,10.46254823,35.20702006
rplQ,722.1276649,625.4768154,211.4071032,220.340645,205.3550675,70.98145806,276.8894422,273.8519161,84.6287495,96.27278603,56.43088426,139.9262158
IGR810_Rodriguez_Rv3456c-Rv3457c,15.53413097,15.14881515,3.078413972,6.163420639,8.478267277,1.027838922,6.370173871,6.763672318,1.270683205,2.188465678,0.970012588,2.703431247
Miotto_candidate_520,22.23571439,24.5712379,46.84319928,45.27275752,43.9402506,11.04712708,11.28936369,12.09006427,18.14165,14.27669901,8.013718581,13.27046814
rpoA,462.0469229,396.2061678,166.6855014,186.1871312,151.9029134,64.17150847,201.4455622,179.2545927,39.7212243,46.01973453,42.51447175,93.69383182
rpsD,564.9647883,512.1168896,149.3081575,148.961644,262.8542667,139.0889947,217.8858756,169.9995835,44.13142879,46.25270448,99.71121148,158.7681453
Miotto_candidate_521,0.736078821,0.518426118,0.812701289,0,0.602609151,0.949723164,1.121150601,0.793604219,0,0,0,0
Miotto_candidate_522,0,0,0,0,0,0,0,0,0,0,0,0
IGR811_Rodriguez_Rv3458c-Rv3459c,2.271848214,2.000100765,1.254168655,3.08371273,1.859904787,0.488540722,1.441808901,1.224697868,0.201322236,0.462309622,0.461055366,1.541957082
rpsK,544.683723,526.9894069,201.9659452,198.5756813,331.6741637,191.0752556,221.2826509,205.0734711,55.91006101,53.89704639,114.2593995,180.706356
rpsM,699.2748801,613.3845024,242.0043837,228.0664596,497.6882022,281.5401556,171.3491836,150.1234647,43.96394464,50.57852188,141.7634597,245.6892736
rpmJ,239.17181,220.842705,173.7683676,159.2899926,392.7091068,202.718687,77.24301475,74.61794051,27.17850188,36.79011308,76.16513316,160.1403585
Miotto_candidate_1569,0,0,0,0,0,0,0,0,0,0,0,0
infA,533.8229289,478.4349144,386.0636189,375.0086382,793.9782733,558.9962165,197.5901679,161.0891446,75.36525116,78.52079032,213.9795337,353.410312
Miotto_candidate_523,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_524,0.681554464,0.240012092,0.752501193,0.185022764,0.371980957,1.172497733,0.346034136,0.18370468,0,0,0,0.308391416
Miotto_candidate_1570,14.04166426,26.93629681,53.85369985,51.46084943,89.54433168,26.69904476,10.97511884,9.56149661,3.732950861,3.609357049,11.69858555,31.60083128
Rv3463,9.29392451,9.025629537,6.235761636,6.841313732,32.10286707,23.98290817,2.06894536,1.300706215,0.931291323,0.916536908,39.80471528,53.37543745
Miotto_candidate_1571,0,0,0,0,0,0,0,0,0,0,0,0
rmlB,165.482245,171.3773087,15.3333451,15.47336457,40.99073291,20.10374501,48.82520817,51.01954831,4.977267814,6.259978631,21.54114551,30.07512977
Miotto_candidate_1572,0,0,0,0,0,0,0,0,0,0,0,0
rmlC,136.378041,141.4179621,12.67760631,12.14040992,29.72640927,10.00666169,42.9176082,37.46489538,5.569584622,7.65543741,17.50761226,22.52548634
IGR812_Rodriguez_Rv3465-Rv3466,26.72233344,24.06061812,2.682182471,3.21499951,9.695444262,3.526199865,4.625208752,8.103013371,1.614564468,3.893013203,3.697572737,7.419714275
Rv3466,27.91928264,34.2905168,7.491267484,10.04350025,17.00186506,17.03539307,14.5939509,16.38513942,4.606938884,4.030178947,6.5312731,13.69091938
Rv3467,0.835868682,1.596306837,2.378187733,3.168078456,1.158053924,1.202916306,0.587605137,0.77987836,0.290587756,0.255142574,0.293596577,0.610964127
rmlB3,9.439062509,10.7709536,15.12218151,15.8992849,8.782317536,4.95099214,3.860887725,4.642947055,1.846648895,1.436326332,2.250960718,5.494014205
mhpE,7.402045515,5.768836629,16.71356508,16.84969917,3.303124674,2.231050953,1.03964262,1.152924032,0.758094711,0.740792866,1.126644196,2.57374142
ilvB2,6.470453773,6.699071677,21.22788176,24.76728769,6.280962369,3.744889911,2.041476256,1.405191315,0.688063339,0.914169207,1.845888934,4.705339196
Rv3471c,0.804081109,1.031512642,30.81872864,33.91217792,1.175501621,1.556194323,0.34992216,0.185768778,0.274838783,1.086947061,0.279741458,2.650780152
Rv3472,13.55043195,15.08241666,8.883076216,8.128958706,15.15437214,11.47348003,3.639501048,3.521912213,0.900589411,1.772642811,4.235434649,5.50177586
bpoA,0.780405875,0.700798665,19.99010803,20.02059295,1.916695773,1.057261792,0.29716672,0.189313983,0.290457272,0.285855568,0.570160071,2.092235659
IGR813_Rodriguez_Rv3475-Rv3476c,11.68379081,12.34347901,21.93003477,18.07936721,7.173918465,4.522491256,3.114307226,2.361917317,1.2424458,0.713277703,1.244849488,4.163284121
kgtP,12.51788366,10.75254171,6.672177246,6.23526714,8.592760117,4.572741159,6.764967363,4.849803558,0.471094033,0.984719495,1.217186166,2.482550902
Miotto_candidate_525,0,0,0,0,0,0,0,0,0,0,0,0
IGR978_Rodriguez_Rv3476c-Rv3477,434.9556671,327.3084684,10.68390732,7.480064676,283.0436922,136.9141905,148.3875796,107.2904099,8.545967436,31.33940066,12.28207115,29.72184118
Miotto_candidate_1573,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_1574,0,0.251175445,0,0.387256948,0.194641199,0.613516256,0.181064374,0,0.126411637,0,0,0
PE31,852.3561434,793.1308671,20.29472915,22.70733919,453.9858503,231.9680174,457.1582804,394.9650625,29.81399297,116.3759403,39.73458973,67.56575577
Miotto_candidate_1575,0,0,0,0,0,0,0,0,0,0,0,0
PPE60,898.1469373,952.4489997,53.37219757,57.50028506,413.8901826,165.7194607,853.8853397,787.7084174,51.37702589,105.5139576,59.4778975,63.24176514
IGR815_Rodriguez_Rv3478-Rv3479,361.6331545,415.8914487,32.27110208,29.8693407,195.0350549,83.06978064,349.7497116,370.2536653,43.51398787,129.9892742,21.98800728,42.06764895
Rv3479,85.24765865,79.48228221,13.14300029,13.34445002,27.48364197,11.91284084,33.5885043,33.43083655,7.190867816,13.78311451,3.879496693,9.627424794
Rv3480c,77.7218434,91.1323021,36.01579506,33.23722179,168.1309111,95.80401281,37.20909236,31.22426237,6.603611902,8.873002745,56.58065897,28.92562863
Rv3481c,12.17908195,11.22317412,3.28810304,3.221809431,10.77127468,5.735043259,2.132623427,1.545515462,0.425402638,0.786931378,2.868566212,5.460539318
Rv3482c,39.79651353,41.83659049,6.833056812,5.199777673,35.49852758,13.79706384,12.52882217,8.900175025,3.123965733,3.036895965,8.942884255,18.23763031
Rv3483c,43.02119807,42.5668504,11.13429367,9.531602561,45.4835087,26.14245511,11.20305088,5.610889555,3.664793466,4.49026065,9.632093325,19.52913064
IGR816_Rodriguez_Rv3483c-Rv3484,33.16344283,28.05507195,13.90291839,12.48903656,50.21742925,17.05126276,10.25442623,6.653693906,7.026637071,8.220090596,7.514640203,19.54712667
Miotto_candidate_528,0,0,0,0,0,0,0,0,0,0,0,0
Rv3484,55.32149685,55.11856635,6.512875824,7.595671356,90.15643732,44.61148173,10.41137796,8.331168393,2.331099576,3.065842756,32.48013723,38.48129735
Miotto_candidate_1577,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_1578,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_1579,0,0,0,0,0,0,0,0,0,0,0,0
Rv3485c,41.38009246,38.47050958,5.554175474,7.665228786,22.23914724,7.286235912,8.92273737,7.558135415,0.949090542,5.567528733,2.252584788,11.49859424
Miotto_candidate_529,0,0,0,0,0,0,0,0,0,0,0,0
IGR817_Rodriguez_Rv3485c-Rv3486,44.58209355,41.08660603,0.349098492,1.287529542,25.10871463,3.263653484,4.815939009,9.204172638,0.672457779,6.176837836,1.155014989,12.87613646
Rv3486,7.02001098,8.208413541,4.740757517,4.329532673,12.6659516,7.034986398,1.920489456,2.149344759,0.507332035,0.956980918,2.489698977,3.238109872
Miotto_candidate_1580,0,0,0,0,0,0,0,0,0,0,0,0
lipF,408.6017078,397.0171241,14.81994256,12.51898629,309.5838279,99.54632281,90.06845359,74.28145002,12.24010229,61.69338977,15.7845124,255.8872231
IGR818_Rodriguez_Rv3487c-Rv3488,184.8486229,195.2855142,6.406429077,9.001107429,149.0688553,38.85879311,67.12594629,51.83450977,4.113502987,32.21798271,3.700903884,115.8968282
IGR819_Rodriguez_Rv3487c-Rv3488,121.7361127,107.9223602,4.428180098,5.187753647,112.7960719,32.87503259,21.02157378,16.5970113,4.390373381,22.3242204,5.027276779,68.21380906
IGR820_Rodriguez_Rv3487c-Rv3488,183.2824469,151.1037665,12.04725468,12.72921034,258.3300447,83.70957372,41.77364019,27.4232227,10.27033773,41.94793027,12.83751035,117.7929185
Rv3488,22.24518042,18.90095223,3.030907584,3.237898367,18.52155184,6.228894206,2.739436912,2.60248297,0.402644472,0.693464433,3.918970611,8.352267526
Rv3489,726.0413827,690.6457039,277.8781679,205.1229641,370.5437583,142.4584746,427.5094465,409.427631,86.08172777,126.6392139,139.5363108,240.9658385
otsA,265.6429944,260.916139,56.73047918,54.04437376,83.47854091,32.17347821,85.20831597,73.19586481,34.38270357,44.3609613,34.2271491,67.15823254
Rv3491,174.1142117,168.4437194,48.30823722,45.72842401,168.5189379,167.0353636,99.11726495,94.6174287,25.37598984,21.01951779,124.9041987,79.45473149
Rv3492c,61.2764029,60.77821729,2.594025852,3.516581722,17.62288666,7.537485426,11.55775508,13.70938965,1.789392049,2.791086662,2.783514384,10.86074118
Rv3493c,53.43050428,56.75841505,3.112196293,3.460610953,19.94231244,9.282273719,9.932461317,10.03571864,2.460605108,3.005012543,4.251955042,12.50698522
mce4F,76.64773566,82.0650194,5.074388577,5.924003181,14.76896076,4.715931147,27.22951805,30.56488224,3.829042035,4.926665901,3.393041083,8.952903021
lprN,59.79976571,61.18438118,4.016597278,4.303581428,22.47827786,7.982882292,17.81626407,16.91991678,2.329585875,3.209749661,4.510558535,9.534100866
